gene_id	n_transcripts	max_prop_range	mean_prop_sd
LOC107438771	1	0.9999999999875	0.5773502691788
LOC107439409	1	0.9999999999875	0.577350269181206
LOC107439782	1	0.9999999999875	0.57735026915715
LOC107440408	2	0.9999999999875	0.569116992240319
LOC107441209	1	0.9999999999875	0.499999999975694
LOC107441782	2	0.9999999999875	0.499999999989792
LOC107444027	2	0.9999999999875	0.499999999990823
LOC107444662	1	0.9999999999875	0.577350269181206
LOC107445306	1	0.9999999999875	0.499999999990417
LOC107445970	1	0.9999999999875	0.577350269181893
LOC107446674	5	0.9999999999875	0.324740944360728
LOC107447802	2	0.9999999999875	0.499999999982986
LOC107447904	1	0.9999999999875	0.577350269171583
LOC107448561	1	0.9999999999875	0.577350269171583
LOC107449318	2	0.9999999999875	0.577350269176137
LOC107449509	2	0.9999999999875	0.49999999999375
LOC107449515	1	0.9999999999875	0.49999999999375
LOC107449664	2	0.9999999999875	0.538675134573292
LOC107449923	1	0.9999999999875	0.577350269171583
LOC107450689	1	0.9999999999875	0.57735026915715
LOC107450796	2	0.9999999999875	0.577350269163765
LOC107451158	1	0.9999999999875	0.57735026915715
LOC107451618	2	0.9999999999875	0.49999999999124
LOC107452224	2	0.9999999999875	0.577350269166171
LOC107456144	1	0.9999999999875	0.577350269176395
LOC107456824	1	0.9999999999875	0.577350269171583
LOC107457388	2	0.9999999999875	0.352759309497136
LOC122268347	1	0.9999999999875	0.49999999999375
LOC122269411	1	0.9999999999875	0.577350269180244
LOC122269728	3	0.9999999999875	0.341301722252394
LOC122270928	2	0.9999999999875	0.499999999986458
LOC122272543	3	0.9999999999875	0.3896593117354
LOC122268871	1	0.999999999987492	0.577350269171581
LOC107457412	1	0.999999999986839	0.540192775613137
LOC107436731	1	0.999999999985714	0.577350269175879
LOC107440873	2	0.999999999985714	0.499999999983929
LOC107441698	3	0.999999999985714	0.492354499714452
LOC107443345	1	0.999999999985714	0.577350269156634
LOC107444664	2	0.999999999985714	0.457655968790364
LOC107445120	2	0.999999999985714	0.499999999983929
LOC107446577	1	0.999999999985714	0.499999999992857
LOC107447215	2	0.999999999985714	0.538675134573199
LOC107448032	1	0.999999999985714	0.577350269180691
LOC107448157	2	0.999999999985714	0.471864652178991
LOC107448697	1	0.999999999985714	0.539273888225921
LOC107449418	1	0.999999999985714	0.499999999972619
LOC107450174	2	0.999999999985714	0.485169872183156
LOC107450960	1	0.999999999985714	0.499999999992857
LOC107452833	4	0.999999999985714	0.312289510961946
LOC107453173	1	0.999999999985714	0.499999999992857
LOC107454143	1	0.999999999985714	0.577350269171068
LOC107454880	2	0.999999999985714	0.49999999998879
LOC107455049	1	0.999999999985714	0.577350269156634
LOC107456436	1	0.999999999985714	0.577350269181378
LOC107456609	3	0.999999999985714	0.446201199228335
LOC107456709	1	0.999999999985714	0.499999999972619
LOC107456951	1	0.999999999985714	0.499999999975397
LOC122269938	1	0.999999999985714	0.577350269175879
LOC139424772	1	0.999999999985714	0.57735026917663
LOC139425366	2	0.999999999985714	0.538675134581138
LOC139426202	1	0.999999999985714	0.499999999992857
LOC139426945	1	0.999999999985714	0.484322104814871
LOC107446484	2	0.99999999998416	0.577350269166003
LOC122272593	1	0.99999999998415	0.499999999992075
LOC122271685	2	0.9999999999837	0.506508816606797
LOC107455829	2	0.999999999983358	0.478483251737703
LOC107436363	1	0.999999999983333	0.499999999972222
LOC107436501	1	0.999999999983333	0.499999999991667
LOC107436632	2	0.999999999983333	0.286674564976221
LOC107436754	1	0.999999999983333	0.499999999963889
LOC107436947	1	0.999999999983333	0.577350269175192
LOC107437101	1	0.999999999983333	0.499999999991667
LOC107438035	1	0.999999999983333	0.577350269155947
LOC107439657	1	0.999999999983333	0.577350269177598
LOC107440478	1	0.999999999983333	0.577350269155947
LOC107440947	3	0.999999999983333	0.385818024173407
LOC107441680	1	0.999999999983333	0.577350269155947
LOC107442376	1	0.999999999983333	0.499999999991667
LOC107442733	1	0.999999999983333	0.577350269170381
LOC107442803	1	0.999999999983333	0.499999999986111
LOC107443054	2	0.999999999983333	0.398231605853182
LOC107443195	1	0.999999999983333	0.499999999975
LOC107446067	2	0.999999999983333	0.499999999988194
LOC107446919	2	0.999999999983333	0.577350269169178
LOC107446968	2	0.999999999983333	0.577350269164367
LOC107449143	2	0.999999999983333	0.499999999980556
LOC107449370	1	0.999999999983333	0.499999999980556
LOC107449465	1	0.999999999983333	0.499999999991667
LOC107449695	1	0.999999999983333	0.577350269155947
LOC107450205	1	0.999999999983333	0.577350269155947
LOC107450329	1	0.999999999983333	0.577350269155947
LOC107451959	1	0.999999999983333	0.499999999976389
LOC107452129	1	0.999999999983333	0.577350269155947
LOC107452839	1	0.999999999983333	0.499999999963889
LOC107452987	1	0.999999999983333	0.577350269155947
LOC107453380	1	0.999999999983333	0.577350269177598
LOC107454969	2	0.999999999983333	0.4999999999875
LOC107455866	1	0.999999999983333	0.577350269179041
LOC107455911	2	0.999999999983333	0.538675134571401
LOC107457146	1	0.999999999983333	0.577350269155947
LOC122269136	2	0.999999999983333	0.53867513456019
LOC122269231	3	0.999999999983333	0.302396688572388
LOC122271310	1	0.999999999983333	0.499999999988333
LOC139424767	1	0.999999999983333	0.499999999991667
LOC139426347	1	0.999999999983333	0.499999999986111
LOC107436142	1	0.99999999998	0.57735026917423
LOC107436347	1	0.99999999998	0.57735026917423
LOC107437196	1	0.99999999998	0.49999999999
LOC107438734	1	0.99999999998	0.54583361074299
LOC107439094	3	0.99999999998	0.35920216113864
LOC107439607	1	0.99999999998	0.577350269169418
LOC107440232	1	0.99999999998	0.49999999999
LOC107440765	1	0.99999999998	0.49999999999
LOC107441151	1	0.99999999998	0.577350269169418
LOC107441689	1	0.99999999998	0.499999999975833
LOC107441841	1	0.99999999998	0.49999999999
LOC107442263	2	0.99999999998	0.552562053091427
LOC107442533	1	0.99999999998	0.499999999986944
LOC107442736	1	0.99999999998	0.577350269169418
LOC107443275	3	0.99999999998	0.501383668043246
LOC107443664	2	0.99999999998	0.49999999997
LOC107444790	1	0.99999999998	0.499999999963333
LOC107445489	1	0.99999999998	0.49999999999
LOC107445666	1	0.99999999998	0.49999999999
LOC107446381	2	0.99999999998	0.49999999998875
LOC107448435	1	0.99999999998	0.577350269154985
LOC107450054	1	0.99999999998	0.49999999999
LOC107451397	1	0.99999999998	0.577350269154985
LOC107451437	1	0.99999999998	0.49999999999
LOC107451996	1	0.99999999998	0.577350269169418
LOC107452357	3	0.99999999998	0.328204078550583
LOC107452524	2	0.99999999998	0.49999999997
LOC107452912	1	0.99999999998	0.577350269154985
LOC107453462	1	0.99999999998	0.57735026917423
LOC107453847	1	0.99999999998	0.577350269176635
LOC107454347	1	0.99999999998	0.577350269154985
LOC107454452	1	0.99999999998	0.577350269178079
LOC107455158	1	0.99999999998	0.499999999963333
LOC107455754	2	0.99999999998	0.4999999999825
LOC107455857	1	0.99999999998	0.57735026917423
LOC107455947	1	0.99999999998	0.49999999999
LOC107455954	1	0.99999999998	0.577350269169418
LOC107456788	1	0.99999999998	0.499999999985556
LOC107457377	2	0.99999999998	0.499580781712927
LOC110281901	1	0.99999999998	0.499999999987772
LOC122269141	1	0.99999999998	0.577350269169418
LOC122269782	1	0.99999999998	0.577350269154985
LOC122269977	2	0.99999999998	0.499999999956667
LOC122270325	2	0.99999999998	0.5773502691699
LOC122270504	1	0.99999999998	0.49999999998
LOC122270882	1	0.99999999998	0.499999999974444
LOC122271671	1	0.99999999998	0.577350269154985
LOC122272286	1	0.99999999998	0.577350269169418
LOC139427220	1	0.99999999998	0.577350269169418
LOC107437282	2	0.999999999977798	0.40832318078363
LOC122272010	2	0.999999999977442	0.455149761080198
LOC122273334	1	0.999999999976213	0.499999999971036
LOC107448635	1	0.99999999997581	0.577350269159948
LOC107447641	2	0.999999999975339	0.499999999987585
LOC122270795	1	0.999999999975037	0.577350269163515
LOC107436211	1	0.999999999975	0.499999999979167
LOC107436844	1	0.999999999975	0.577350269172786
LOC107437032	1	0.999999999975	0.577350269167975
LOC107437381	2	0.999999999975	0.484778364284652
LOC107437392	1	0.999999999975	0.4999999999875
LOC107437682	1	0.999999999975	0.4999999999875
LOC107438871	1	0.999999999975	0.499999999970833
LOC107438895	2	0.999999999975	0.320194101593099
LOC107438973	1	0.999999999975	0.486008484943776
LOC107439004	1	0.999999999975	0.577350269172786
LOC107439307	1	0.999999999975	0.4999999999875
LOC107439359	1	0.999999999975	0.4999999999875
LOC107440224	2	0.999999999975	0.499999999985417
LOC107440290	1	0.999999999975	0.577350269172786
LOC107440334	1	0.999999999975	0.4999999999875
LOC107440517	1	0.999999999975	0.577350269167975
LOC107441036	3	0.999999999975	0.484735324629835
LOC107441647	1	0.999999999975	0.4999999999875
LOC107441700	1	0.999999999975	0.577350269153541
LOC107441703	1	0.999999999975	0.577350269153541
LOC107441968	1	0.999999999975	0.499999999973611
LOC107442095	1	0.999999999975	0.499999999970833
LOC107442616	1	0.999999999975	0.577350269153541
LOC107443189	1	0.999999999975	0.499999999973611
LOC107443232	1	0.999999999975	0.499999999983333
LOC107443469	1	0.999999999975	0.4999999999875
LOC107444533	1	0.999999999975	0.577350269153541
LOC107444569	2	0.999999999975	0.49999999998125
LOC107444765	1	0.999999999975	0.499999999970833
LOC107445073	1	0.999999999975	0.499999999986111
LOC107445675	1	0.999999999975	0.4999999999875
LOC107445839	1	0.999999999975	0.4999999999875
LOC107445983	1	0.999999999975	0.577350269167975
LOC107446006	1	0.999999999975	0.4999999999875
LOC107446124	2	0.999999999975	0.577350269169178
LOC107446277	3	0.999999999975	0.403042883510302
LOC107446398	1	0.999999999975	0.577350269167975
LOC107446570	1	0.999999999975	0.577350269167975
LOC107446649	1	0.999999999975	0.4999999999875
LOC107446770	1	0.999999999975	0.4999999999875
LOC107446840	2	0.999999999975	0.577350269169178
LOC107448516	1	0.999999999975	0.577350269153541
LOC107449568	2	0.999999999975	0.49999999996875
LOC107449616	1	0.999999999975	0.4999999999875
LOC107449897	1	0.999999999975	0.4999999999625
LOC107449991	1	0.999999999975	0.4999999999875
LOC107450142	1	0.999999999975	0.577350269172786
LOC107450436	1	0.999999999975	0.499999999981944
LOC107450460	1	0.999999999975	0.577350269172786
LOC107450492	2	0.999999999975	0.538675134573893
LOC107450519	1	0.999999999975	0.577350269175192
LOC107450710	1	0.999999999975	0.577350269153541
LOC107451546	3	0.999999999975	0.335018871266063
LOC107452128	1	0.999999999975	0.577350269167975
LOC107452217	1	0.999999999975	0.577350269153541
LOC107452879	1	0.999999999975	0.577350269172786
LOC107453191	2	0.999999999975	0.49999999996875
LOC107453200	1	0.999999999975	0.4999999999625
LOC107453345	1	0.999999999975	0.4999999999875
LOC107453706	1	0.999999999975	0.499999999975
LOC107453886	2	0.999999999975	0.380545223089466
LOC107454704	2	0.999999999975	0.538675134559695
LOC107455074	1	0.999999999975	0.577350269167975
LOC107455863	1	0.999999999975	0.577350269172786
LOC107455946	1	0.999999999975	0.577350269153541
LOC107456708	1	0.999999999975	0.4999999999875
LOC107457174	1	0.999999999975	0.577350269175192
LOC107457500	1	0.999999999975	0.577350269172786
LOC122269161	1	0.999999999975	0.577350269153541
LOC122269270	1	0.999999999975	0.577350269153541
LOC122271524	2	0.999999999975	0.416666666657407
LOC122269996	1	0.999999999973454	0.499999999986727
LOC107454192	3	0.999999999968112	0.305178535140179
LOC107436095	1	0.999999999966667	0.499999999977778
LOC107436216	3	0.999999999966667	0.52578342303649
LOC107436771	1	0.999999999966667	0.499999999983333
LOC107437338	2	0.999999999966667	0.577350269141513
LOC107437339	1	0.999999999966667	0.577350269151136
LOC107437562	1	0.999999999966667	0.499999999972222
LOC107437769	1	0.999999999966667	0.499999999983333
LOC107438564	1	0.999999999966667	0.499999999983333
LOC107439347	1	0.999999999966667	0.499999999983333
LOC107439615	1	0.999999999966667	0.577350269170381
LOC107439846	1	0.999999999966667	0.577350269151136
LOC107441001	1	0.999999999966667	0.577350269151136
LOC107441065	1	0.999999999966667	0.577350269151136
LOC107441877	1	0.999999999966667	0.577350269170381
LOC107442006	1	0.999999999966667	0.499999999983333
LOC107442154	1	0.999999999966667	0.499999999983333
LOC107442813	2	0.999999999966667	0.422331439862523
LOC107442862	1	0.999999999966667	0.577350269151136
LOC107442922	1	0.999999999966667	0.499999999961111
LOC107443599	2	0.999999999966667	0.506153620133647
LOC107443997	1	0.999999999966667	0.499999999980556
LOC107444033	2	0.999999999966667	0.499999999983333
LOC107444238	1	0.999999999966667	0.577350269151136
LOC107444539	1	0.999999999966667	0.577350269151136
LOC107445196	2	0.999999999966667	0.577350269158353
LOC107445494	1	0.999999999966667	0.499999999972222
LOC107446094	1	0.999999999966667	0.499999999983333
LOC107446312	1	0.999999999966667	0.57735026916557
LOC107446319	1	0.999999999966667	0.577350269170381
LOC107446702	1	0.999999999966667	0.499999999983333
LOC107446946	1	0.999999999966667	0.577350269170381
LOC107447053	1	0.999999999966667	0.577350269151136
LOC107447442	2	0.999999999966667	0.499999999979167
LOC107448085	1	0.999999999966667	0.57735026916557
LOC107448548	1	0.999999999966667	0.577350269151136
LOC107448767	1	0.999999999966667	0.499999999983333
LOC107448796	2	0.999999999966667	0.364356776924493
LOC107448963	1	0.999999999966667	0.577350269151136
LOC107449040	1	0.999999999966667	0.499999999977778
LOC107449614	1	0.999999999966667	0.499999999980614
LOC107449821	1	0.999999999966667	0.499999999980556
LOC107449866	1	0.999999999966667	0.499999999972222
LOC107450392	1	0.999999999966667	0.577350269151136
LOC107450887	1	0.999999999966667	0.577350269151136
LOC107451013	2	0.999999999966667	0.318567945981581
LOC107451781	1	0.999999999966667	0.499999999983333
LOC107452098	2	0.999999999966667	0.499999999966667
LOC107452546	1	0.999999999966667	0.499999999983333
LOC107453257	1	0.999999999966667	0.577350269151136
LOC107453735	1	0.999999999966667	0.57735026916557
LOC107454279	1	0.999999999966667	0.577350269151136
LOC107454370	3	0.999999999966667	0.435354607659482
LOC107454917	2	0.999999999966667	0.538675134550568
LOC107455007	1	0.999999999966667	0.577350269151136
LOC107455214	1	0.999999999966667	0.499999999983333
LOC107455323	1	0.999999999966667	0.499999999983333
LOC107455467	2	0.999999999966667	0.409425224308822
LOC107455872	1	0.999999999966667	0.577350269151136
LOC107456091	1	0.999999999966667	0.499999999977778
LOC107456910	2	0.999999999966667	0.499999999966667
LOC107457263	1	0.999999999966667	0.499999999961111
LOC107457462	1	0.999999999966667	0.577350269151136
LOC110282813	1	0.999999999966667	0.57735026916557
LOC122269586	1	0.999999999966667	0.577350269151136
LOC122270214	2	0.999999999966667	0.499999999966667
LOC122270282	2	0.999999999966667	0.538675134557785
LOC122270313	1	0.999999999966667	0.577350269151136
LOC122270662	1	0.999999999966667	0.57735026916557
LOC122271422	1	0.999999999966667	0.499999999980556
LOC122272059	1	0.999999999966667	0.499999999983333
LOC122272446	2	0.999999999966667	0.304186611710425
LOC122273127	2	0.999999999966667	0.485702260380715
LOC139424991	1	0.999999999966667	0.577350269151136
LOC139425608	1	0.999999999966667	0.57735026916557
LOC107443409	1	0.9999999999666	0.57735026916555
LOC107441837	2	0.999999999957356	0.418524757557746
LOC107436387	1	0.99999999995	0.577350269146324
LOC107436392	1	0.99999999995	0.577350269146324
LOC107436441	1	0.99999999995	0.577350269146324
LOC107436921	1	0.99999999995	0.499999999975
LOC107437177	1	0.99999999995	0.499999999975
LOC107437321	2	0.99999999995	0.323042944697335
LOC107437484	1	0.99999999995	0.499999999975
LOC107437515	1	0.99999999995	0.577350269146324
LOC107437989	1	0.99999999995	0.499999999975
LOC107438557	1	0.99999999995	0.577350269146324
LOC107439162	1	0.99999999995	0.499999999975
LOC107439693	1	0.99999999995	0.499999999975
LOC107440682	1	0.99999999995	0.499999999966667
LOC107440956	1	0.99999999995	0.499999999975
LOC107441190	1	0.99999999995	0.499999999975
LOC107441269	1	0.99999999995	0.499999999975
LOC107441484	1	0.99999999995	0.499999999966667
LOC107441558	1	0.99999999995	0.499999999975
LOC107441632	1	0.99999999995	0.577350269160758
LOC107441656	2	0.99999999995	0.4999999999625
LOC107441687	1	0.99999999995	0.499999999975
LOC107442030	2	0.99999999995	0.538675134560662
LOC107442063	1	0.99999999995	0.499999999975
LOC107442144	1	0.99999999995	0.577350269146324
LOC107442661	1	0.99999999995	0.577350269146324
LOC107442900	1	0.99999999995	0.499999999975
LOC107443408	1	0.99999999995	0.577350269146324
LOC107443568	1	0.99999999995	0.499999999958333
LOC107443766	1	0.99999999995	0.499999999975
LOC107444108	1	0.99999999995	0.499999999975
LOC107444164	1	0.99999999995	0.499999999975
LOC107444487	1	0.99999999995	0.499999999966667
LOC107444745	1	0.99999999995	0.577350269146324
LOC107444907	1	0.99999999995	0.577350269146324
LOC107445211	3	0.99999999995	0.337713641867793
LOC107445273	1	0.99999999995	0.577350269160758
LOC107445789	1	0.99999999995	0.577350269160758
LOC107445952	1	0.99999999995	0.499999999966667
LOC107445996	1	0.99999999995	0.499999999975
LOC107446064	1	0.99999999995	0.499999999975
LOC107446097	1	0.99999999995	0.499999999975
LOC107446397	1	0.99999999995	0.499999999975
LOC107446794	4	0.99999999995	0.309389366179862
LOC107446866	1	0.99999999995	0.499999999975
LOC107447079	1	0.99999999995	0.499999999975
LOC107447146	1	0.99999999995	0.577350269146324
LOC107447662	1	0.99999999995	0.577350269160758
LOC107447801	1	0.99999999995	0.499999999975
LOC107447858	1	0.99999999995	0.577350269146324
LOC107448563	1	0.99999999995	0.577350269160758
LOC107448601	1	0.99999999995	0.577350269146324
LOC107448617	1	0.99999999995	0.499999999975
LOC107449055	1	0.99999999995	0.577350269146324
LOC107449222	1	0.99999999995	0.577350269146324
LOC107449757	1	0.99999999995	0.499999999975
LOC107450366	1	0.99999999995	0.577350269146324
LOC107450570	1	0.99999999995	0.499999999975
LOC107450904	1	0.99999999995	0.499999999966667
LOC107451131	1	0.99999999995	0.499999999975
LOC107451303	1	0.99999999995	0.499999999975
LOC107451417	1	0.99999999995	0.577350269146324
LOC107451920	1	0.99999999995	0.499999999975
LOC107452035	1	0.99999999995	0.499999999975
LOC107452335	1	0.99999999995	0.499999999966667
LOC107452631	1	0.99999999995	0.499999999975
LOC107452733	1	0.99999999995	0.499999999966667
LOC107452909	1	0.99999999995	0.577350269146324
LOC107453046	1	0.99999999995	0.577350269146324
LOC107453484	1	0.99999999995	0.499999999975
LOC107453573	1	0.99999999995	0.499999999975
LOC107453580	1	0.99999999995	0.499999999975
LOC107453582	1	0.99999999995	0.499999999975
LOC107454007	1	0.99999999995	0.577350269160758
LOC107454299	1	0.99999999995	0.577350269146324
LOC107454415	1	0.99999999995	0.499999999975
LOC107454593	1	0.99999999995	0.499999999975
LOC107454613	1	0.99999999995	0.577350269146324
LOC107455677	1	0.99999999995	0.499999999975
LOC107456028	1	0.99999999995	0.577350269146324
LOC107456242	1	0.99999999995	0.499999999966667
LOC107456503	1	0.99999999995	0.577350269146324
LOC107456540	1	0.99999999995	0.577350269160758
LOC107456560	1	0.99999999995	0.577350269146324
LOC107456746	1	0.99999999995	0.499999999966667
LOC107457163	1	0.99999999995	0.577350269146324
LOC122268245	2	0.99999999995	0.499999999975
LOC122269369	1	0.99999999995	0.577350269146324
LOC122270536	1	0.99999999995	0.499999999975
LOC122270825	1	0.99999999995	0.499999999975
LOC122271147	2	0.99999999995	0.4999999999625
LOC122271994	1	0.99999999995	0.499999999975
LOC122272295	1	0.99999999995	0.499999999975
LOC122272811	2	0.99999999995	0.538675134548162
LOC139426200	1	0.99999999995	0.499999999975
LOC139427214	1	0.99999999995	0.577350269146324
LOC139427252	1	0.99999999995	0.499999999975
LOC107436247	1	0.9999999999	0.49999999995
LOC107436655	1	0.9999999999	0.49999999995
LOC107436906	1	0.9999999999	0.577350269131891
LOC107436982	1	0.9999999999	0.577350269131891
LOC107437571	1	0.9999999999	0.577350269131891
LOC107437623	1	0.9999999999	0.49999999995
LOC107437815	2	0.9999999999	0.364356776911252
LOC107437944	1	0.9999999999	0.49999999995
LOC107438013	4	0.9999999999	0.374999999970833
LOC107438406	1	0.9999999999	0.49999999995
LOC107438534	1	0.9999999999	0.49999999995
LOC107438588	2	0.9999999999	0.285236063280995
LOC107438703	1	0.9999999999	0.577350269131891
LOC107439335	1	0.9999999999	0.49999999995
LOC107439455	1	0.9999999999	0.49999999995
LOC107439493	1	0.9999999999	0.49999999995
LOC107439680	1	0.9999999999	0.49999999995
LOC107439806	1	0.9999999999	0.49999999995
LOC107440182	1	0.9999999999	0.49999999995
LOC107440276	1	0.9999999999	0.49999999995
LOC107440731	1	0.9999999999	0.49999999995
LOC107440880	1	0.9999999999	0.49999999995
LOC107441091	1	0.9999999999	0.49999999995
LOC107441102	1	0.9999999999	0.49999999995
LOC107441608	1	0.9999999999	0.49999999995
LOC107441931	1	0.9999999999	0.49999999995
LOC107442081	1	0.9999999999	0.49999999995
LOC107442446	1	0.9999999999	0.577350269131891
LOC107442570	1	0.9999999999	0.49999999995
LOC107442678	1	0.9999999999	0.49999999995
LOC107442923	1	0.9999999999	0.577350269131891
LOC107443100	1	0.9999999999	0.577350269131891
LOC107443149	1	0.9999999999	0.49999999995
LOC107443169	1	0.9999999999	0.49999999995
LOC107443243	1	0.9999999999	0.49999999995
LOC107443351	1	0.9999999999	0.49999999995
LOC107443450	1	0.9999999999	0.49999999995
LOC107443635	1	0.9999999999	0.49999999995
LOC107443662	1	0.9999999999	0.49999999995
LOC107443797	1	0.9999999999	0.49999999995
LOC107443900	1	0.9999999999	0.49999999995
LOC107444050	1	0.9999999999	0.49999999995
LOC107444072	1	0.9999999999	0.49999999995
LOC107445005	1	0.9999999999	0.49999999995
LOC107445077	1	0.9999999999	0.49999999995
LOC107445240	1	0.9999999999	0.49999999995
LOC107445373	1	0.9999999999	0.49999999995
LOC107445596	1	0.9999999999	0.49999999995
LOC107445600	1	0.9999999999	0.49999999995
LOC107445741	1	0.9999999999	0.49999999995
LOC107445749	1	0.9999999999	0.49999999995
LOC107446343	2	0.9999999999	0.363949525117419
LOC107446433	1	0.9999999999	0.49999999995
LOC107446921	2	0.9999999999	0.49999999995
LOC107447000	1	0.9999999999	0.49999999995
LOC107447005	1	0.9999999999	0.49999999995
LOC107447262	1	0.9999999999	0.49999999995
LOC107447422	1	0.9999999999	0.49999999995
LOC107447832	1	0.9999999999	0.49999999995
LOC107447990	1	0.9999999999	0.49999999995
LOC107448023	1	0.9999999999	0.577350269131891
LOC107448259	1	0.9999999999	0.49999999995
LOC107448402	3	0.9999999999	0.449334364388556
LOC107448407	1	0.9999999999	0.577350269131891
LOC107448578	1	0.9999999999	0.49999999995
LOC107448836	1	0.9999999999	0.49999999995
LOC107448945	1	0.9999999999	0.49999999995
LOC107449026	1	0.9999999999	0.49999999995
LOC107449103	1	0.9999999999	0.49999999995
LOC107449276	1	0.9999999999	0.577350269131891
LOC107449416	1	0.9999999999	0.49999999995
LOC107449784	1	0.9999999999	0.577350269131891
LOC107449792	1	0.9999999999	0.49999999995
LOC107450089	2	0.9999999999	0.49999999995
LOC107450490	1	0.9999999999	0.49999999995
LOC107451181	1	0.9999999999	0.49999999995
LOC107451212	1	0.9999999999	0.49999999995
LOC107451810	1	0.9999999999	0.577350269131891
LOC107451926	1	0.9999999999	0.49999999995
LOC107452057	1	0.9999999999	0.49999999995
LOC107452122	1	0.9999999999	0.49999999995
LOC107452354	1	0.9999999999	0.49999999995
LOC107452468	1	0.9999999999	0.49999999995
LOC107452576	1	0.9999999999	0.49999999995
LOC107452809	1	0.9999999999	0.49999999995
LOC107452845	2	0.9999999999	0.49999999995
LOC107452874	1	0.9999999999	0.49999999995
LOC107453006	1	0.9999999999	0.49999999995
LOC107453210	2	0.9999999999	0.49999999995
LOC107453214	1	0.9999999999	0.49999999995
LOC107453230	1	0.9999999999	0.49999999995
LOC107453493	1	0.9999999999	0.49999999995
LOC107453590	1	0.9999999999	0.49999999995
LOC107453716	1	0.9999999999	0.49999999995
LOC107453802	1	0.9999999999	0.49999999995
LOC107453958	1	0.9999999999	0.49999999995
LOC107454385	1	0.9999999999	0.49999999995
LOC107454792	1	0.9999999999	0.49999999995
LOC107454802	1	0.9999999999	0.49999999995
LOC107454966	1	0.9999999999	0.49999999995
LOC107454981	1	0.9999999999	0.49999999995
LOC107455032	1	0.9999999999	0.49999999995
LOC107455042	1	0.9999999999	0.49999999995
LOC107455295	1	0.9999999999	0.49999999995
LOC107455639	1	0.9999999999	0.49999999995
LOC107456010	1	0.9999999999	0.49999999995
LOC107456143	1	0.9999999999	0.49999999995
LOC107456258	2	0.9999999999	0.49999999995
LOC107456457	1	0.9999999999	0.577350269131891
LOC107456582	1	0.9999999999	0.49999999995
LOC107456753	1	0.9999999999	0.49999999995
LOC107456944	1	0.9999999999	0.49999999995
LOC107457005	1	0.9999999999	0.577350269131891
LOC107457015	1	0.9999999999	0.49999999995
LOC107457270	1	0.9999999999	0.49999999995
LOC107457459	1	0.9999999999	0.49999999995
LOC110282269	1	0.9999999999	0.49999999995
LOC110282546	2	0.9999999999	0.364356776913656
LOC122268804	1	0.9999999999	0.49999999995
LOC122269190	1	0.9999999999	0.49999999995
LOC122269321	1	0.9999999999	0.49999999995
LOC122269420	1	0.9999999999	0.49999999995
LOC122269557	1	0.9999999999	0.49999999995
LOC122270156	1	0.9999999999	0.49999999995
LOC122270414	1	0.9999999999	0.49999999995
LOC122270518	1	0.9999999999	0.49999999995
LOC122270907	1	0.9999999999	0.49999999995
LOC122271033	1	0.9999999999	0.49999999995
LOC122271203	1	0.9999999999	0.49999999995
LOC122271503	1	0.9999999999	0.49999999995
LOC122272178	1	0.9999999999	0.577350269131891
LOC139425735	1	0.9999999999	0.49999999995
LOC139425943	1	0.9999999999	0.49999999995
LOC139425947	1	0.9999999999	0.49999999995
LOC139425983	1	0.9999999999	0.49999999995
LOC139427112	1	0.9999999999	0.49999999995
LOC107445279	1	0.999999999897959	0.49999999994898
LOC107445670	2	0.999999999894848	0.339193046683185
LOC122270822	1	0.999999999874055	0.499999999937028
LOC107452386	3	0.994965474722442	0.308072193921937
LOC107452087	3	0.984403669723868	0.458818018464714
LOC107446132	2	0.979597275001182	0.481132606452254
LOC122272888	2	0.976412364853832	0.473225997923522
LOC107439465	3	0.975016129030685	0.31286659785021
LOC107443982	2	0.97223465703936	0.435154555412532
LOC107439011	2	0.971109090907325	0.445386387373514
LOC107454592	2	0.965110370339277	0.410975030552572
LOC107448669	2	0.963587458745702	0.431152227680279
LOC107452256	3	0.961476621417725	0.308361582388064
LOC107451321	4	0.961405797100056	0.254316705498257
LOC107449681	3	0.960052631578316	0.311147866292231
LOC107456278	3	0.958325581394606	0.318373278195037
LOC107441646	2	0.955192090394941	0.424802406866623
LOC107446868	3	0.95349988993849	0.293453592349327
LOC107452446	3	0.952440380471731	0.342446690912027
LOC107445081	3	0.950409448818149	0.307741433503709
LOC107450467	2	0.949608695651658	0.477250084899163
LOC107444333	3	0.943449275361977	0.296253029105159
LOC107451585	2	0.942924242422814	0.42012406220151
LOC107447013	3	0.941548387096395	0.315698058395271
LOC107436145	3	0.940218359154317	0.40179769345062
LOC107437455	4	0.938952380950891	0.340204155270516
LOC107440072	2	0.932239208632926	0.38762386912108
LOC139424829	3	0.930506756756128	0.284790728795723
LOC107438797	2	0.928966666666016	0.444539253816563
LOC107447341	3	0.928618677042557	0.288160837595947
LOC107448369	4	0.925522388059011	0.300267568408665
LOC107448728	3	0.925204081631709	0.339066530062036
LOC107445721	2	0.92399038461494	0.421872938827689
LOC122268225	3	0.923076923069822	0.32355756721642
LOC107451257	2	0.922980647676836	0.386328340627937
LOC107447171	3	0.922938356162898	0.359245008289605
LOC107456813	2	0.920010452208321	0.349739431349358
LOC107446185	3	0.918027027025786	0.42169864191932
